รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
57030000,สพป.เชียงราย เขต 3,57030156,อนุบาลโชคชัย (บ้านแม่เลียบแม่บง),0,0,0,0,4,6,10,1,5,4,9,1,9,10,19,2,6,15,21,1,9,2,11,1,6,7,13,1,9,6,15,1,4,8,12,1,9,4,13,1,43,42,85,6,6,10,16,1,7,8,15,1,4,5,9,1,17,23,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,75,144,11
57030000,สพป.เชียงราย เขต 3,57030158,บ้านทุ่งกวาง,0,0,0,0,2,1,3,1,5,5,10,1,7,6,13,2,0,5,5,1,1,6,7,1,6,4,10,1,5,2,7,1,5,4,9,1,3,3,6,1,20,24,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,57,8
57030000,สพป.เชียงราย เขต 3,57030159,บ้านดอย,0,0,0,0,7,7,14,1,6,8,14,1,13,15,28,2,8,9,17,1,9,7,16,1,13,5,18,1,11,6,17,1,9,7,16,1,10,6,16,1,60,40,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,55,128,8
57030000,สพป.เชียงราย เขต 3,57030160,บ้านดอนงาม,0,0,0,0,9,10,19,1,8,7,15,1,17,17,34,2,9,4,13,1,7,8,15,1,6,7,13,1,7,5,12,1,10,5,15,1,7,4,11,1,46,33,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,50,113,8
57030000,สพป.เชียงราย เขต 3,57030161,บ้านขุนแม่บง ตชด.,0,0,0,0,7,8,15,1,11,13,24,1,18,21,39,2,9,10,19,1,11,15,26,1,11,15,26,1,2,4,6,1,11,11,22,1,7,9,16,1,51,64,115,6,5,8,13,1,7,3,10,1,7,6,13,1,19,17,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,102,190,11
57030000,สพป.เชียงราย เขต 3,57030164,อนุบาลดอยหลวง,0,0,0,0,4,3,7,1,13,6,19,1,17,9,26,2,2,9,11,1,8,8,16,1,3,1,4,1,5,3,8,1,2,9,11,1,2,6,8,1,22,36,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,45,84,8
57030000,สพป.เชียงราย เขต 3,57030165,บ้านป่าลัน,0,0,0,0,1,2,3,1,3,4,7,1,4,6,10,2,5,3,8,1,2,1,3,1,3,3,6,1,7,5,12,1,4,2,6,1,3,1,4,1,24,15,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,49,8
57030000,สพป.เชียงราย เขต 3,57030166,บ้านห้วยไร่,0,0,0,0,2,2,4,1,1,2,3,1,3,4,7,2,2,2,4,1,3,4,7,1,9,3,12,1,5,4,9,1,4,4,8,1,2,3,5,1,25,20,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,52,8
57030000,สพป.เชียงราย เขต 3,57030167,ผ่านศึกสงเคราะห์ ๑,0,0,0,0,6,3,9,1,6,7,13,1,12,10,22,2,4,4,8,1,3,8,11,1,4,2,6,1,3,5,8,1,8,3,11,1,6,6,12,1,28,28,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,78,8
57030000,สพป.เชียงราย เขต 3,57030168,บ้านไทรทอง,0,0,0,0,3,4,7,1,3,5,8,1,6,9,15,2,3,5,8,1,2,6,8,1,4,3,7,1,6,4,10,1,2,4,6,1,1,4,5,1,18,26,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,59,8
57030000,สพป.เชียงราย เขต 3,57030170,บ้านหนองป่าก่อ,0,0,0,0,1,2,3,1,3,1,4,1,4,3,7,2,5,2,7,1,5,7,12,1,1,2,3,1,6,1,7,1,9,4,13,1,3,3,6,1,29,19,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,22,55,8
57030000,สพป.เชียงราย เขต 3,57030172,บ้านใหม่พัฒนา,0,0,0,0,1,4,5,1,2,6,8,1,3,10,13,2,10,8,18,1,8,3,11,1,10,3,13,1,12,10,22,1,4,3,7,1,5,11,16,1,49,38,87,6,8,6,14,1,6,1,7,1,3,10,13,1,17,17,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,65,134,11
57030000,สพป.เชียงราย เขต 3,57030173,บ้านป่าซางงาม,0,0,0,0,2,4,6,1,7,3,10,1,9,7,16,2,4,6,10,1,3,3,6,1,2,3,5,1,1,2,3,1,3,2,5,1,7,7,14,1,20,23,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,59,8
57030000,สพป.เชียงราย เขต 3,57030174,บ้านห้วยหก,0,0,0,0,3,6,9,1,10,5,15,1,13,11,24,2,4,11,15,1,4,7,11,1,6,7,13,1,13,7,20,1,5,3,8,1,10,6,16,1,42,41,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52,107,8
57030000,สพป.เชียงราย เขต 3,57030175,บ้านห้วยหยวกป่าโซ,0,0,0,0,8,7,15,1,4,5,9,1,12,12,24,2,13,8,21,1,5,8,13,1,6,7,13,1,4,6,10,1,9,4,13,1,6,8,14,1,43,41,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,53,108,8
57030000,สพป.เชียงราย เขต 3,57030176,บ้านธารทอง,7,5,12,1,17,8,25,1,11,11,22,1,35,24,59,3,16,10,26,1,16,9,25,1,12,12,24,1,12,15,27,1,9,13,22,1,7,14,21,1,72,73,145,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,97,204,9
57030000,สพป.เชียงราย เขต 3,57030178,ตำรวจตระเวนชายแดน บ้านนาโต่ (วปรอ.344 อุปถัมภ์),0,0,0,0,19,13,32,1,33,20,53,2,52,33,85,3,44,26,70,2,31,34,65,2,25,27,52,2,18,23,41,2,13,19,32,1,14,22,36,1,145,151,296,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,184,381,13
57030000,สพป.เชียงราย เขต 3,57030179,ตำรวจตะเวนชายแดน เจ้าพ่อหลวงอุปถัมภ์ 3 (ช่างกลปทุมวันอนุสรณ์ 4),0,0,0,0,42,39,81,3,50,44,94,3,92,83,175,6,58,33,91,3,53,48,101,3,45,44,89,3,30,39,69,2,32,33,65,2,43,34,77,2,261,231,492,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,314,667,21
57030000,สพป.เชียงราย เขต 3,57030180,ตำรวจตระเวนชายแดนศรีสมวงศ์,0,0,0,0,4,2,6,1,3,5,8,1,7,7,14,2,2,8,10,1,4,4,8,1,4,3,7,1,6,3,9,1,3,3,6,1,2,4,6,1,21,25,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,60,8
57030000,สพป.เชียงราย เขต 3,57030181,ตำรวจตระเวนชายแดนบำรุงที่ 87,0,0,0,0,4,4,8,1,10,5,15,1,14,9,23,2,16,13,29,1,14,6,20,1,8,13,21,1,7,9,16,1,10,9,19,1,6,7,13,1,61,57,118,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,66,141,8
,,,,287,270,557,34,1219,1263,2482,153,1523,1457,2980,162,3029,2990,6019,349,2433,2311,4744,198,2232,2238,4470,198,2017,2072,4089,192,1767,1670,3437,182,1848,1631,3479,182,1783,1700,3483,176,12080,11622,23702,1128,1239,1093,2332,90,1029,1004,2033,84,862,880,1742,76,3130,2977,6107,250,172,213,385,18,203,208,411,18,168,237,405,18,0,0,0,0,0,0,0,0,0,0,0,0,543,658,1201,54,18782,18247,37029,1781
